,First Name,Last Name,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws
3618,Shawn,Teed,,"6' 5""",265 lbs.,--,Orthodox,5,2,0
3619,Glover,Teixeira,,"6' 2""",205 lbs.,"76.0""",Orthodox,33,9,0
3620,John,Teixeira,Macapa,"5' 7""",145 lbs.,--,Orthodox,21,2,2
3621,Ewerton,Teixeira,,"6' 1""",242 lbs.,--,,3,1,0
3622,Tra,Telligman,Trauma,"6' 2""",233 lbs.,--,Orthodox,7,5,1
3623,Taneisha,Tennant,Triple Threat,"5' 7""",145 lbs.,"70.0""",Orthodox,5,1,0
3624,Herman,Terrado,,--,170 lbs.,--,,15,3,1
3625,Dave,Terrel,The Bionic,"5' 8""",170 lbs.,--,Southpaw,7,7,0
3626,David,Terrell,The Soul Assassin,"6' 1""",185 lbs.,--,Southpaw,6,2,0
3627,James,Terry,Intensity,"5' 10""",170 lbs.,--,Orthodox,19,9,0
3628,Jeff,Terry,,"6' 2""",205 lbs.,--,,2,3,0
3629,David,Teymur,,"5' 9""",155 lbs.,"73.0""",Southpaw,8,2,0
3630,Daniel,Teymur,Kid Dynamite,"5' 5""",145 lbs.,"69.0""",Orthodox,7,4,0
3631,Motonobu,Tezuka,,"5' 7""",135 lbs.,--,Southpaw,28,12,7
3632,Jason,Thacker,,"5' 10""",185 lbs.,--,Orthodox,0,1,0
3633,Brandon,Thatch,Rukus,"6' 2""",170 lbs.,"74.0""",Switch,11,5,0
3634,Elias,Theodorou,The Spartan,"6' 1""",185 lbs.,"75.0""",Orthodox,16,3,0
3635,Nik,Theotikos,,--,185 lbs.,--,Orthodox,6,2,0
3636,Paulo,Thiago,,"5' 11""",170 lbs.,"74.0""",Orthodox,18,9,0
3637,Din,Thomas,Dinyero,"5' 9""",155 lbs.,--,Orthodox,26,9,0
3638,Ryan,Thomas,The Tank Engine,"6' 0""",170 lbs.,--,Orthodox,20,8,0
3639,Noah,Thomas,,"5' 9""",135 lbs.,--,Orthodox,14,7,0
3640,Joel,Thomas,The NIce Guy,"5' 10""",170 lbs.,--,,5,2,0
3641,Treston,Thomison,,"5' 8""",145 lbs.,--,,10,6,0
3642,Nick,Thompson,The Goat,"6' 1""",170 lbs.,"74.0""",Orthodox,38,14,1
3643,James,Thompson,The Colossus,"6' 5""",265 lbs.,--,Orthodox,20,16,0
3644,Oli,Thompson,,"6' 1""",242 lbs.,--,Orthodox,17,10,0
3645,Stephen,Thompson,Wonderboy,"6' 0""",170 lbs.,"75.0""",Orthodox,17,6,1
3646,Josh,Thomson,The Punk,"5' 10""",155 lbs.,"71.0""",Orthodox,22,9,0
3647,Simeon,Thoresen,The Grin,"6' 1""",170 lbs.,"79.0""",Orthodox,17,6,1
3648,Josh,Thornburg,,"6' 0""",170 lbs.,--,,8,8,0
3649,Gleison,Tibau,,"5' 10""",155 lbs.,"71.0""",Southpaw,33,14,0
3650,Chris,Tickle,BadBoy,"5' 9""",155 lbs.,--,,9,9,0
3651,Nolan,Ticman,,"5' 6""",125 lbs.,--,Orthodox,4,3,0
3652,Darren,Till,The Gorilla,"6' 0""",185 lbs.,"74.0""",Southpaw,18,5,1
3653,Brett,Tillis,,--,145 lbs.,--,,0,0,0
3654,Denis,Tiuliulin,,"6' 1""",185 lbs.,"77.0""",Orthodox,11,7,0
3655,Ryan,Tobar,,--,155 lbs.,--,,3,3,0
3656,Andrew,Todhunter,The Sniper,"6' 0""",185 lbs.,--,Switch,8,0,0
3657,Dusko,Todorovic,Thunder,"6' 1""",185 lbs.,"74.0""",Orthodox,12,4,0
3658,Tuco,Tokkos,,"6' 4""",205 lbs.,"75.0""",Orthodox,7,3,0
3659,Hideo,Tokoro,,"5' 7""",135 lbs.,--,Orthodox,34,29,2
3660,Anatoly,Tokov,,"5' 10""",185 lbs.,--,,25,2,0
3661,Kazuki,Tokudome,,"5' 11""",155 lbs.,"73.0""",Southpaw,18,7,1
3662,Tyler,Toner,,"5' 8""",145 lbs.,"70.0""",Orthodox,15,7,0
3663,James,Toney,Lights Out,"5' 9""",220 lbs.,--,Orthodox,0,1,0
3664,Masanori,Tonooka,,"5' 8""",185 lbs.,--,Orthodox,1,2,0
3665,Carl,Toomey,,--,--,--,,3,3,0
3666,Ilia,Topuria,El Matador,"5' 7""",145 lbs.,"69.0""",Orthodox,13,0,0
3667,Anthony,Torres,The Crush,"5' 8""",170 lbs.,--,Orthodox,5,3,0
3668,Miguel,Torres,,"5' 9""",135 lbs.,"76.0""",Orthodox,44,9,0
3669,Ronys,Torres,,"5' 7""",155 lbs.,--,Orthodox,35,5,0
3670,Haven,Torres,,--,125 lbs.,--,,0,0,0
3671,Tecia,Torres,The Tiny Tornado,"5' 1""",115 lbs.,"60.0""",Orthodox,13,6,0
3672,Alex,Torres,Rolo,"5' 10""",145 lbs.,--,Orthodox,5,4,0
3673,Abram,Torres,,"5' 10""",170 lbs.,--,,4,3,0
3674,Jose,Torres,Shorty,"5' 4""",125 lbs.,"65.0""",Orthodox,8,1,0
3675,Desmond,Torres,,"5' 6""",135 lbs.,"69.0""",Orthodox,7,2,0
3676,Manuel,Torres,El Loco,"5' 10""",155 lbs.,"73.0""",,13,2,0
3677,Salim,Touahri,Grizzly,"5' 10""",170 lbs.,"72.0""",Orthodox,10,4,0
3678,Dequan,Townsend,The Tarantula,"6' 3""",205 lbs.,"79.0""",Orthodox,21,12,0
3679,Minoru,Toyonaga,,"5' 11""",195 lbs.,--,Southpaw,2,5,0
3680,Slim,Trabelsi,,"6' 3""",235 lbs.,--,,5,0,0
3681,Roberto,Traven,Spider,"6' 3""",227 lbs.,--,Orthodox,6,4,1
3682,Bryan,Travers,,--,155 lbs.,--,,15,4,0
3683,Alexander,Trevino,,--,170 lbs.,--,,7,7,0
3684,Francisco,Trevino,Sitkayan,"5' 9""",155 lbs.,"70.0""",Orthodox,13,3,0
3685,Angelo,Trevino,Baby Monsta,"5' 11""",170 lbs.,--,Switch,7,3,0
3686,Frank,Trigg,Twinkle Toes,"5' 9""",170 lbs.,"71.0""",Southpaw,21,9,0
3687,Francisco,Trinaldo,Massaranduba,"5' 9""",170 lbs.,"70.0""",Southpaw,28,9,0
3688,Damien,Trites,The Omen,"5' 11""",165 lbs.,--,,7,6,0
3689,Michael,Trizano,The Lone Wolf,"5' 11""",145 lbs.,"71.0""",Orthodox,11,3,0
3690,Antonio,Trocoli,Malvado,"6' 5""",205 lbs.,"82.0""",Orthodox,12,3,0
3691,Tor,Troeng,The Hammer,"6' 2""",185 lbs.,--,Orthodox,16,7,1
3692,Aaron,Trujillo,,"5' 5""",125 lbs.,--,,0,1,0
3693,Reynaldo,Trujillo,The Truth,"5' 9""",155 lbs.,--,,21,19,0
3694,Abel,Trujillo,Killa,"5' 8""",155 lbs.,"70.0""",Orthodox,15,8,0
3695,Arman,Tsarukyan,Ahalkalakets,"5' 7""",155 lbs.,"72.0""",Orthodox,19,3,0
3696,Rei,Tsuruya,,"5' 6""",125 lbs.,"68.0""",Orthodox,7,0,0
3697,Chris,Tuchscherer,The Crowbar,"6' 2""",258 lbs.,"76.0""",Orthodox,21,4,0
3698,Jon,Tuck,Super Saiyan,"5' 11""",155 lbs.,"73.0""",Orthodox,10,5,0
3699,Gavin,Tucker,Guv'nor,"5' 6""",145 lbs.,"66.0""",Southpaw,13,2,0
3700,Jumabieke,Tuerxun,The Wild Wolf,"5' 7""",135 lbs.,--,Orthodox,19,4,1
3701,Tom,Tuggle,The Law,"6' 2""",250 lbs.,--,Orthodox,0,3,0
3702,Blair,Tugman,,"6' 0""",135 lbs.,--,,10,6,0
3703,Tai,Tuivasa,Bam Bam,"6' 2""",264 lbs.,"75.0""",Southpaw,15,5,0
3704,Zubaira,Tukhugov,Warrior,"5' 8""",155 lbs.,"68.0""",Orthodox,20,6,1
3705,Teila,Tuli,,"6' 0""",430 lbs.,--,Orthodox,0,1,0
3706,Marco,Tulio,Robocop,--,185 lbs.,--,,9,1,0
3707,Nyamjargal,Tumendemberel,Art of Knockout,"5' 7""",125 lbs.,"71.0""",Orthodox,7,0,0
3708,Albert,Tumenov,Einstein,"5' 11""",170 lbs.,"73.0""",Orthodox,18,4,0
3709,Ricky,Turcios,,"5' 9""",135 lbs.,"71.0""",Orthodox,13,3,0
3710,Anton,Turkalj,The Pleasure Man,"6' 4""",205 lbs.,"78.0""",Orthodox,8,2,0
3711,Wellington,Turman,The Prodigy,"6' 0""",170 lbs.,"72.0""",Orthodox,18,6,0
3712,Courtney,Turner,,"6' 2""",170 lbs.,--,,0,3,0
3713,Jalin,Turner,The Tarantula,"6' 3""",155 lbs.,"77.0""",Southpaw,13,6,0
3714,Austin,Tweedy,,"5' 9""",155 lbs.,--,Orthodox,8,2,0
3715,Marcin,Tybura,Tybur,"6' 3""",249 lbs.,"78.0""",Orthodox,24,7,0
3716,Takeru,Uchida,,"5' 5""",125 lbs.,"68.0""",Southpaw,6,1,0
3717,Alberto,Uda,,"6' 3""",185 lbs.,--,Orthodox,12,2,0
3718,Ryuki,Ueyama,,"5' 11""",180 lbs.,--,Southpaw,12,18,5
3719,Christian,Uflacker,,"5' 11""",170 lbs.,--,,5,0,0
3720,Andy,Uhrich,,"6' 0""",170 lbs.,--,,11,6,0
3721,Tagir,Ulanbekov,,"5' 7""",125 lbs.,"70.0""",Southpaw,14,2,0
3722,Carlos,Ulberg,Black Jag,"6' 4""",205 lbs.,"77.0""",Orthodox,9,1,0
3723,Gasan,Umalatov,Cobra,"5' 11""",170 lbs.,"71.0""",Orthodox,17,4,2
3724,Jeremy,Umphries,,--,160 lbs.,--,,5,2,0
3725,Zach,Underwood,,"6' 2""",185 lbs.,--,,13,7,0
3726,Caol,Uno,Uno Shoten,"5' 7""",155 lbs.,"70.0""",Southpaw,33,19,5
3727,Kengo,Ura,Uraken,"5' 9""",165 lbs.,--,,14,12,2
3728,Logan,Urban,Hulk,"6' 0""",170 lbs.,"72.0""",Orthodox,5,1,0
3729,Hector,Urbina,El Toro,"5' 11""",170 lbs.,"73.0""",Orthodox,17,10,1
3730,Elias,Urbina,,"6' 3""",185 lbs.,"77.0""",Southpaw,3,1,0
3731,Gilbert,Urbina,The RGV Bad Boy,"6' 3""",170 lbs.,"75.0""",Orthodox,7,3,0
3732,Nick,Urso,,"5' 6""",125 lbs.,"66.0""",Southpaw,10,3,0
3733,Yasuhiro,Urushitani,,"5' 5""",125 lbs.,--,Southpaw,21,8,6
3734,Sho Patrick,Usami,Savage,"5' 9""",155 lbs.,"70.0""",Orthodox,4,1,0
3735,Kamaru,Usman,The Nigerian Nightmare,"6' 0""",170 lbs.,"76.0""",Switch,20,3,0
3736,Mohammed,Usman,The Motor,"6' 2""",239 lbs.,"79.0""",Orthodox,10,2,0
3737,Darren,Uyenoyama,BC,"5' 6""",125 lbs.,"65.0""",Orthodox,10,6,0
3738,Richie,Vaculik,Vas,"5' 6""",125 lbs.,"69.0""",Orthodox,10,4,0
3739,Egidijus,Valavicius,,"6' 0""",200 lbs.,--,Orthodox,29,12,0
3740,Genaro,Valdez,Rayadito,"5' 9""",155 lbs.,"72.0""",Orthodox,10,2,0
3741,Charlie,Valencia,,"5' 3""",135 lbs.,"64.0""",Orthodox,12,7,0
3742,Victor,Valenzuela,Joe Boxer,"5' 10""",155 lbs.,--,,13,6,2
3743,Ivan,Valenzuela,Bam Bam,"6' 2""",185 lbs.,"77.0""",Orthodox,8,2,0
3744,Timur,Valiev,Lucky,"5' 6""",135 lbs.,"67.0""",Orthodox,18,3,0
3745,Victor,Valimaki,The Matrix,"6' 0""",205 lbs.,--,Orthodox,18,10,0
3746,Andrew,Valladerez,,--,135 lbs.,--,,5,7,0
3747,Kevin,Vallejos,El Chino,--,145 lbs.,--,,11,0,0
3748,Isaac,Vallie-Flagg,,"5' 8""",155 lbs.,"70.0""",Orthodox,16,7,1
3749,Joshua,Van,The Fearless,--,125 lbs.,--,,7,1,0
3750,Mike,van Arsdale,,"6' 2""",205 lbs.,--,Switch,8,5,0
3751,Matt,Van Buren,Gutter,"6' 5""",205 lbs.,--,,7,6,0
3752,Ron,van Clief,The Black Dragon,"5' 10""",190 lbs.,--,Orthodox,0,1,0
3753,Lloyd,Van Dams,,"6' 1""",240 lbs.,--,Southpaw,0,1,0
3754,Cameron,VanCamp,Jumpman,"6' 2""",155 lbs.,"74.0""",Switch,15,7,1
3755,Chad,Vance,,"6' 0""",185 lbs.,--,Orthodox,7,5,0
3756,Jared,Vanderaa,,"6' 4""",265 lbs.,"80.0""",Orthodox,12,10,0
3757,Austin,Vanderford,AK-47,"5' 11""",170 lbs.,--,Orthodox,4,0,0
3758,Lando,Vannata,Groovy,"5' 9""",155 lbs.,"71.0""",Orthodox,12,7,2
3759,Paige,VanZant,12 Gauge,"5' 4""",115 lbs.,"65.0""",Orthodox,8,5,0
3760,Paul,Varelans,The Polar Bear,"6' 8""",300 lbs.,--,Orthodox,9,9,0
3761,Kazula,Vargas,,"5' 8""",155 lbs.,"71.0""",Southpaw,12,5,0
3762,Jamie,Varner,,"5' 8""",155 lbs.,"71.0""",Orthodox,21,11,1
3763,Guilherme,Vasconcelos,Bomba,"6' 0""",185 lbs.,--,Orthodox,9,4,0
3764,Linton,Vassell,The Swarm,"6' 4""",205 lbs.,--,,18,5,0
3765,Billy,Vaughan,,"5' 6""",155 lbs.,--,,12,17,0
3766,Yuri,Vaulin,,"6' 4""",197 lbs.,--,Southpaw,0,1,0
3767,Javier,Vazquez,Showtime,"5' 7""",145 lbs.,"69.0""",Southpaw,16,5,0
3768,Manny,Vazquez,,"5' 10""",125 lbs.,"72.0""",Orthodox,11,2,0
3769,Matt,Veach,,"5' 11""",155 lbs.,--,Orthodox,17,5,0
3770,Joe,Vedepo,The Doctor,"6' 0""",185 lbs.,--,Orthodox,18,9,0
3771,Kelly,Velasco,Killer,"5' 9""",135 lbs.,--,Orthodox,2,1,0
3772,Greg,Velasco,The Viking King,--,--,--,,6,0,0
3773,Cain,Velasquez,,"6' 1""",240 lbs.,"77.0""",Orthodox,14,3,0
3774,David,Velasquez,Little,"5' 5""",145 lbs.,--,Orthodox,10,10,0
3775,Bojan,Velickovic,Serbian Steel,"6' 0""",170 lbs.,"76.0""",Southpaw,15,6,1
3776,Karlos,Vemola,,"6' 0""",185 lbs.,"75.0""",Orthodox,17,5,0
3777,Luigi,Vendramini,The Italian Stallion,"5' 8""",155 lbs.,"73.0""",Orthodox,9,3,0
3778,Jerrel,Venetiaan,,"6' 1""",195 lbs.,--,Orthodox,4,3,0
3779,Scott,Ventimiglia,Meant to Kill Ya,"5' 11""",185 lbs.,--,,14,6,1
3780,Brandon,Vera,The Truth,"6' 3""",230 lbs.,"78.0""",Orthodox,15,7,0
3781,Kerry,Vera,,"5' 7""",135 lbs.,--,Orthodox,2,0,0
3782,Marlon,Vera,Chito,"5' 8""",135 lbs.,"70.0""",Switch,20,8,1
3783,Isis,Verbeek,Fight Queen,--,115 lbs.,--,,4,1,0
3784,Ernie,Verdicia,,"5' 11""",199 lbs.,--,Orthodox,0,1,0
3785,Joe,Veres,,"5' 7""",155 lbs.,--,Orthodox,4,3,0
3786,Nikolay,Veretennikov,,"6' 1""",170 lbs.,"74.0""",Orthodox,9,4,0
3787,CJ,Vergara,,"5' 6""",125 lbs.,"68.0""",Orthodox,11,4,1
3788,Renato,Verissimo,Charuto,"6' 1""",170 lbs.,--,Orthodox,7,5,0
3789,Bryan,Vetell,,"6' 3""",265 lbs.,--,Southpaw,4,3,0
3790,Marvin,Vettori,The Italian Dream,"6' 0""",185 lbs.,"74.0""",Southpaw,19,6,1
3791,Hugo,Viana,Wolverine,"5' 6""",135 lbs.,"67.0""",Orthodox,8,4,0
3792,Guilherme,Viana,,"6' 4""",205 lbs.,--,,7,3,0
3793,Polyana,Viana,Dama de Ferro,"5' 5""",115 lbs.,"67.0""",Orthodox,13,5,0
3794,Vitor,Vianna,,--,205 lbs.,--,Orthodox,12,3,1
3795,James,Vick,The Texecutioner,"6' 3""",155 lbs.,"76.0""",Orthodox,13,5,0
3796,Tamires,Vidal,Tractor,"5' 6""",135 lbs.,"68.0""",Orthodox,7,1,0
3797,Milton,Vieira,Miltinho,"6' 0""",145 lbs.,--,Orthodox,13,8,2
3798,Reginaldo,Vieira,,"5' 7""",135 lbs.,"65.0""",Orthodox,13,5,0
3799,Ketlen,Vieira,Fenomeno,"5' 8""",135 lbs.,"68.0""",Orthodox,13,3,0
3800,Rodolfo,Vieira,,"6' 0""",185 lbs.,"73.0""",Orthodox,9,2,0
3801,Steve,Vigneault,Lionheart,"5' 10""",185 lbs.,--,Orthodox,12,6,0
3802,Alejandro,Villalobos,,"5' 7""",145 lbs.,--,,17,5,0
3803,DeMarco,Villalona,,"5' 9""",185 lbs.,--,,1,3,0
3804,Gian,Villante,,"6' 3""",230 lbs.,"76.0""",Orthodox,17,14,0
3805,Ike,Villanueva,Hurricane,"6' 1""",205 lbs.,"73.0""",Orthodox,18,14,0
3806,Ruben,Villareal,Warpath,"6' 4""",265 lbs.,--,Orthodox,22,28,3
3807,Armando,Villarreal,La Lumbre,"5' 7""",135 lbs.,"66.0""",Southpaw,5,2,0
3808,Pablo,Villaseca,El Gallo,"5' 7""",155 lbs.,--,,12,3,0
3809,Joey,Villasenor,Smokin' Joe,"6' 0""",185 lbs.,--,Orthodox,29,10,0
3810,Danillo,Villefort,Indio,"6' 1""",185 lbs.,--,Orthodox,15,5,0
3811,Yuri,Villefort,,"6' 0""",170 lbs.,"73.0""",Orthodox,10,5,0
3812,Marcos,Vinicius,Vina,"5' 9""",125 lbs.,--,Orthodox,23,11,1
3813,Brandon,Visher,The Viper,"5' 6""",135 lbs.,"68.0""",Orthodox,13,3,0
3814,Falaniko,Vitale,Niko,"5' 10""",185 lbs.,--,Orthodox,30,11,0
3815,Cheyanne,Vlismas,The Warrior Princess,"5' 3""",115 lbs.,"63.0""",Switch,7,3,0
3816,Bobby,Voelker,Vicious,"6' 0""",170 lbs.,"74.0""",Orthodox,19,13,0
3817,Mateo,Vogel,Carrapato,--,155 lbs.,--,,8,2,0
3818,Alexander,Volkanovski,The Great,"5' 6""",145 lbs.,"71.0""",Orthodox,25,2,0
3819,Jacob,Volkmann,Christmas,"5' 9""",155 lbs.,"71.0""",Southpaw,19,7,0
3820,Alexander,Volkov,Drago,"6' 7""",250 lbs.,"80.0""",Orthodox,36,10,0
3821,Jason,Von Flue,Live Wire,"6' 0""",170 lbs.,--,Orthodox,14,12,1
3822,Milco,Voorn,,--,220 lbs.,--,Orthodox,20,11,1
3823,Mark,Vorgeas,,"5' 10""",135 lbs.,--,,5,3,1
3824,Igor,Vovchanchyn,Ice Cold,"5' 8""",205 lbs.,--,Orthodox,55,10,0
3825,James,Wade,,"5' 10""",205 lbs.,--,,4,11,0
3826,Chris,Wade,,"5' 10""",155 lbs.,"70.0""",Orthodox,12,3,0
3827,Neil,Wain,Old School,"5' 10""",242 lbs.,--,Orthodox,13,4,0
3828,TJ,Waldburger,,"5' 11""",170 lbs.,"75.0""",Orthodox,16,9,0
3829,Chase,Waldon,,"6' 1""",185 lbs.,"75.0""",Orthodox,11,2,0
3830,Andre,Walker,,"5' 11""",205 lbs.,--,Southpaw,1,5,0
3831,Herschel,Walker,,"6' 1""",215 lbs.,--,Orthodox,2,0,0
3832,Donny,Walker,Eagle Eye,"5' 9""",135 lbs.,--,,15,10,0
3833,Johnny,Walker,,"6' 6""",205 lbs.,"82.0""",Orthodox,21,7,0
3834,Brogan,Walker,The Bear,"5' 4""",125 lbs.,"67.0""",Switch,8,4,0
3835,Ben,Wall,Manimal,"5' 10""",155 lbs.,--,Orthodox,8,7,1
3836,Crafton,Wallace,Blaze,"6' 0""",185 lbs.,--,Orthodox,18,6,1
3837,Rodney,Wallace,Shonuff the Master,"5' 9""",205 lbs.,"72.0""",Switch,26,15,1
3838,Jeremy,Wallace,,"5' 9""",--,--,,4,6,0
3839,Randall,Wallace,Braveheart,"5' 11""",185 lbs.,"73.0""",Orthodox,15,6,0
3840,James,Wallace,Jesse,"5' 10""",155 lbs.,"69.0""",Orthodox,5,2,0
3841,Jim,Wallhead,Judo,"5' 10""",170 lbs.,--,Orthodox,29,11,0
3842,Cory,Walmsley,Hardcore,"6' 0""",205 lbs.,--,Orthodox,8,2,0
3843,Richard,Walsh,Filthy Rich,"6' 0""",170 lbs.,"73.0""",Orthodox,9,5,0
3844,Patrick,Walsh,The Beast of the East,"5' 11""",185 lbs.,--,,10,3,0
3845,Erick,Wanderlei,,"6' 1""",205 lbs.,--,Orthodox,3,3,0
3846,Dimitiri,Wanderley,,--,205 lbs.,--,Orthodox,5,2,0
3847,Andy,Wang,,"5' 6""",155 lbs.,--,Orthodox,7,8,1
3848,Sai,Wang,The Fire Kylin,"6' 0""",170 lbs.,--,Southpaw,20,6,1
3849,Anying,Wang,,"6' 0""",170 lbs.,--,Orthodox,2,1,0
3850,Joshua,Wang-Kim,Twin Dragon,"5' 9""",135 lbs.,"71.0""",Switch,5,2,0
3851,Curt,Warburton,,"6' 0""",155 lbs.,"73.0""",Orthodox,13,6,0
3852,Brennan,Ward,The Irish Bad Boy,"5' 10""",170 lbs.,"71.0""",,14,5,0
3853,Charlie,Ward,,"5' 11""",170 lbs.,--,Orthodox,3,3,0
3854,Terrion,Ware,Flash,"5' 8""",135 lbs.,"71.0""",Orthodox,17,9,0
3855,Joe,Warren,,"5' 6""",135 lbs.,--,Orthodox,15,6,0
3856,Brian,Warren,Mr. Unbreakable,"6' 0""",185 lbs.,--,Orthodox,18,17,1
3857,Merritt,Warren,,"5' 10""",155 lbs.,--,Southpaw,3,3,0
3858,Idris,Wasi,,"6' 0""",186 lbs.,--,,2,14,0
3859,Kengo,Watanabe,,"6' 4""",220 lbs.,--,Orthodox,8,13,3
3860,Kazuhisa,Watanabe,,"5' 6""",139 lbs.,--,,0,1,0
3861,Ron,Waterman,H20,"6' 2""",280 lbs.,--,Orthodox,16,6,2
3862,Andy,Waters,,"6' 0""",170 lbs.,--,,1,2,0
3863,Dominic,Waters,Sho Nuff,"6' 1""",170 lbs.,"79.0""",Orthodox,9,5,0
3864,Trey,Waters,The Truth,"6' 5""",170 lbs.,"77.0""",Orthodox,8,1,0
3865,Michelle,Waterson-Gomez,The Karate Hottie,"5' 3""",115 lbs.,"62.0""",Orthodox,18,11,0
3866,Sam,Watford,,--,155 lbs.,--,,2,2,0
3867,Blake,Watkins,,--,185 lbs.,--,,5,1,0
3868,Kyle,Watson,,"6' 0""",155 lbs.,--,Southpaw,13,8,1
3869,Maka,Watson,,--,155 lbs.,--,,4,2,0
3870,Walel,Watson,The Gazelle,"5' 11""",135 lbs.,"75.0""",Orthodox,14,10,0
3871,Tom,Watson,Kong,"6' 1""",185 lbs.,"73.0""",Orthodox,17,9,0
3872,Enrique,Watson,,--,185 lbs.,--,,3,1,0
3873,Brok,Weaver,Chata Tuska,"6' 0""",155 lbs.,"73.0""",Southpaw,15,6,0
3874,Jonavin,Webb,The Spyder,"5' 10""",170 lbs.,--,Orthodox,9,2,0
3875,Stephanie,Webber,,"5' 6""",135 lbs.,--,,2,2,0
3876,Royston,Wee,,"5' 7""",135 lbs.,"67.0""",Orthodox,4,1,0
3877,Darian,Weeks,,"5' 11""",170 lbs.,"72.0""",Orthodox,5,3,0
3878,Joshua,Weems,Wide Open,"5' 8""",135 lbs.,"69.0""",Orthodox,11,3,0
3879,Daniel,Weichel,The Weasel,"5' 10""",145 lbs.,"70.0""",,39,9,0
3880,Chris,Weidman,The All-American,"6' 2""",185 lbs.,"78.0""",Orthodox,15,6,0
3881,Mark,Weir,The Wizard,"6' 2""",185 lbs.,--,Southpaw,21,18,1
3882,Christian,Wellisch,The Hungarian Nightmare,"6' 2""",234 lbs.,"77.0""",Orthodox,8,5,0
3883,Jeremiah,Wells,,"5' 9""",170 lbs.,"74.0""",Switch,12,2,1
3884,Fabricio,Werdum,Vai Cavalo,"6' 4""",231 lbs.,"77.0""",Orthodox,24,9,1
3885,Mike,Wessel,Juggernaut,"6' 0""",260 lbs.,--,Orthodox,15,8,0
3886,Dustin,West,,"5' 11""",170 lbs.,--,,6,6,0
3887,Sheldon,Westcott,,"6' 1""",170 lbs.,"71.0""",Southpaw,10,3,1
3888,Aaron,Wetherspoon,Slam,--,170 lbs.,--,,9,5,0
3889,Coty,Wheeler,Ox,"5' 6""",135 lbs.,"67.0""",Orthodox,14,5,0
3890,Vernon,White,Tiger,"6' 0""",205 lbs.,--,Southpaw,26,33,2
3891,Steve,White,,"5' 11""",175 lbs.,--,,1,4,0
3892,Alex,White,The Spartan,"6' 0""",155 lbs.,"71.0""",Southpaw,13,6,0
3893,Craig,White,The Thundercat,"6' 2""",170 lbs.,"76.0""",Orthodox,14,9,0
3894,Patrik,White,Primetime,"6' 0""",155 lbs.,"72.0""",Orthodox,9,2,0
3895,Robert,Whiteford,The Hammer,"5' 9""",145 lbs.,"69.0""",Southpaw,14,4,0
3896,Mike,Whitehead,,"6' 1""",205 lbs.,--,Orthodox,27,8,0
3897,Garett,Whiteley,Goodnight,"6' 0""",155 lbs.,"72.0""",Orthodox,7,3,0
3898,Mitch,Whitesel,,"5' 9""",185 lbs.,--,,17,27,0
3899,Emily,Whitmire,Spitfire,"5' 5""",125 lbs.,"63.0""",Orthodox,4,5,0
3900,Robert,Whittaker,The Reaper,"6' 0""",185 lbs.,"73.0""",Orthodox,25,6,0
3901,Josh,Wick,The White Mamba,"5' 9""",155 lbs.,"69.0""",Switch,12,6,0
3902,Adam,Wieczorek,Siwy,"6' 5""",250 lbs.,"81.0""",Orthodox,10,2,0
3903,Orlando,Wiet,The Gladiator,"5' 10""",170 lbs.,--,Southpaw,1,5,0
3904,Jonathan,Wiezorek,,"6' 3""",250 lbs.,--,Southpaw,11,2,0
3905,Justin,Wilcox,Silverback,"5' 6""",155 lbs.,--,Orthodox,14,7,0
3906,Joe,Wilk,The Nose,"5' 9""",145 lbs.,--,,19,11,0
3907,Aaron,Wilkinson,The Daywalker,"5' 10""",155 lbs.,--,,11,7,0
3908,Mike,Wilkinson,The Warrior,"5' 7""",145 lbs.,"66.0""",Orthodox,9,4,0
3909,Rob,Wilkinson,Razor,"6' 3""",185 lbs.,"80.0""",Orthodox,11,2,0
3910,James,Wilks,Lightning,"6' 1""",170 lbs.,"75.0""",Orthodox,7,4,0
3911,Tedd,Williams,,"6' 1""",275 lbs.,--,Orthodox,7,1,0
3912,Pete,Williams,El Duro,"6' 3""",235 lbs.,--,Orthodox,12,6,0
3913,Rubin,Williams,Mr. Hollywood,"6' 1""",185 lbs.,--,Orthodox,0,1,0
3914,Carter,Williams,The Beast,"6' 1""",265 lbs.,--,Orthodox,4,5,0
3915,Patrick,Williams,The Animal,"5' 8""",135 lbs.,"73.0""",Orthodox,8,6,0
3916,Tim,Williams,The South Jersey Strangler,"6' 2""",185 lbs.,"76.0""",Orthodox,15,5,0
3917,Jordan,Williams,Bomaye,"6' 1""",185 lbs.,"75.0""",Southpaw,9,6,0
3918,Cole,Williams,Havoc,"6' 0""",170 lbs.,"73.0""",Orthodox,11,3,0
3919,Khaos,Williams,The OxFighter,"6' 0""",170 lbs.,"77.0""",Orthodox,14,3,0
3920,Karl,Williams,,"6' 3""",235 lbs.,"79.0""",Orthodox,9,1,0
3921,Karl,Willis,,--,--,--,,0,5,0
3922,Justin,Willis,Big Pretty,"6' 1""",264 lbs.,"78.0""",Southpaw,8,2,0
3923,Chris,Wilson,The Professor,"6' 1""",170 lbs.,"75.0""",Orthodox,18,10,0
3924,Greg,Wilson,,--,155 lbs.,--,,2,3,0
3925,Jonathan,Wilson,Johnny Bravo,"6' 2""",205 lbs.,"75.0""",Southpaw,7,3,0
