,First Name,Last Name,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws
3526,Rick,Story,The Horror,175.0,77.1,180.0,Southpaw,19,9,0
3527,Darko,Stosic,,182.0,93.0,193.0,Orthodox,13,4,0
3528,Greg,Stott,Ranger,170.0,99.8,,Southpaw,0,1,0
3529,Curtis,Stout,,185.0,83.9,,Southpaw,11,12,1
3530,Sam,Stout,Hands of Stone,175.0,70.3,177.0,Orthodox,20,12,1
3531,Tim,Stout,,180.0,83.9,,,12,10,0
3532,Jesse,Strader,Sui Generis,170.0,61.2,177.0,Orthodox,5,3,0
3534,Dave,Strasser,,177.0,77.1,,Orthodox,25,8,0
3535,Daniel,Straus,,170.0,65.8,180.0,,24,7,0
3536,Gerald,Strebendt,The Finishing Machine,175.0,70.3,,Orthodox,9,7,0
3537,Sean,Strickland,,185.0,83.9,193.0,Orthodox,26,5,0
3538,Mark,Striegl,Mugen,172.0,65.8,177.0,Southpaw,18,4,0
3539,Hans,Stringer,,190.0,93.0,,Orthodox,22,8,3
3540,Stefan,Struve,Skyscraper,210.0,120.2,213.0,Orthodox,33,13,0
3541,Josh,Stuart,,175.0,72.6,,,1,4,0
3542,Mike,Stumpf,,177.0,77.1,,,11,4,0
3543,Kyle,Sturgeon,,190.0,102.1,,Switch,0,1,0
3544,Tatiana,Suarez,,165.0,52.2,167.0,Southpaw,10,0,0
3545,Masanori,Suda,,175.0,83.0,,Orthodox,22,11,3
3546,Genki,Sudo,Neo-Samurai,175.0,70.3,,Orthodox,15,4,2
3547,Lucasz,Sudolski,,193.0,93.0,190.0,Orthodox,8,1,0
3548,Daisuke,Sugie,Amazon,167.0,72.6,,Orthodox,10,8,1
3549,Takashi,Sugiura,,180.0,102.1,,Southpaw,1,3,0
3550,Naho,Sugiyuma,Sugi Rock,154.0,47.6,,,12,5,0
3551,George,Sullivan,The Silencer,182.0,77.1,185.0,Orthodox,17,7,0
3552,Amar,Suloev,,175.0,83.0,,Orthodox,24,7,0
3553,Magomed,Sultanakhmedov,,187.0,83.9,,Southpaw,18,6,0
3554,Justin,Sumter,,187.0,83.9,203.0,Southpaw,7,3,0
3555,,Sumudaerji,The Tibetan Eagle,172.0,56.7,182.0,Southpaw,16,5,0
3556,Rama,Supandhi,Hellboy,165.0,56.7,167.0,Southpaw,8,4,0
3557,Aji,Susilo,,177.0,70.3,,,6,4,0
3558,Jason,Suttie,Nobunaga,182.0,95.3,,Orthodox,0,1,0
3559,Joel,Sutton,,180.0,93.0,,Orthodox,2,4,1
3560,Chad,Sutton,,185.0,83.9,,,2,2,0
3561,Danilo,Suzart,,182.0,117.9,,Orthodox,9,2,0
3562,Martin,Svensson,,185.0,70.3,,,15,6,0
3563,Daniel,Swain,,175.0,65.8,177.0,Orthodox,20,10,1
3564,Cub,Swanson,,172.0,61.2,177.0,Orthodox,28,13,0
3565,Mike,Swick,Quick,185.0,77.1,195.0,Orthodox,15,6,0
3566,Floyd,Sword,,182.0,83.9,,Orthodox,12,3,0
3567,Oumar,Sy,,,93.0,,,6,0,0
3568,Bentley,Syler,Bolivia,162.0,56.7,,Orthodox,5,1,0
3569,Kevin,Syler,El Nino Bala,175.0,70.3,180.0,Switch,10,1,0
3570,Leo,Sylvest,Lethal,180.0,93.0,,Orthodox,10,16,0
3571,Tony,Sylvester,,185.0,102.1,,Southpaw,11,3,0
3572,Tim,Sylvia,The Maine-iac,203.0,120.2,203.0,Orthodox,31,10,0
3573,Kevin,Szaflarski,,,117.9,,,10,1,0
3574,Osamu,Tachihikari,,195.0,136.1,,Orthodox,0,4,0
3575,Amber,Tackett,,,52.2,,,1,3,0
3576,Eugenio,Tadeu,,172.0,72.6,,Orthodox,2,3,0
3577,Justin,Tafa,Bad Man,182.0,119.7,187.0,Southpaw,6,3,0
3578,Junior,Tafa,The Juggernaut,190.0,108.9,182.0,Orthodox,4,1,0
3579,Khalid,Taha,The Warrior,165.0,61.2,175.0,Orthodox,13,5,0
3580,Joe,Taimanglo,The Juggernaut,162.0,61.2,,,23,7,1
3581,Tatsuro,Taira,,170.0,56.7,177.0,Orthodox,13,0,0
3582,Mairbek,Taisumov,Beckan,175.0,70.3,185.0,Orthodox,27,6,0
3583,Nobuhiko,Takada,,182.0,99.8,,Southpaw,2,6,2
3584,Yoshiki,Takahashi,Kazuo,180.0,90.3,,Southpaw,30,27,3
3585,Yoko,Takahashi,,172.0,68.0,,,15,12,2
3586,Daiju,Takase,,182.0,77.1,,Southpaw,12,15,2
3587,Hiroyuki,Takaya,Streetfight Bancho,167.0,63.0,,Orthodox,21,14,2
3588,Yoshihiro,Takayama,,195.0,127.0,,Orthodox,1,4,0
3589,Makoto,Takimoto,,170.0,93.0,,Southpaw,6,5,0
3590,Oleg,Taktarov,The Russian Bear,182.0,95.3,,Orthodox,17,5,2
3591,Payton,Talbott,,,61.2,,,5,0,0
3592,Nordine,Taleb,,185.0,77.1,187.0,Orthodox,15,7,0
3593,Tsuyoshi,Tamakairiki,,182.0,99.8,,Orthodox,0,3,0
3594,Eli,Tamez,Tomahawk,170.0,61.2,,,10,0,0
3595,Kiyoshi,Tamura,,180.0,83.9,,Southpaw,32,13,3
3596,Akitoshi,Tamura,The Ironman,175.0,61.2,177.0,Orthodox,21,18,2
3597,Issei,Tamura,,165.0,61.2,160.0,Orthodox,10,8,0
3598,Jason,Tan,,177.0,77.1,,Orthodox,5,3,0
3600,Michinori,Tanaka,,165.0,61.2,170.0,Orthodox,11,3,0
3601,Evan,Tanner,,182.0,83.9,187.0,Orthodox,32,8,0
3602,Manny,Tapia,The Mangler,165.0,61.2,170.0,Orthodox,12,14,1
3603,Gary,Tapusoa,,170.0,83.9,,,8,3,0
3604,Miesha,Tate,Cupcake,167.0,61.2,165.0,Orthodox,19,9,0
3605,Deividas,Taurosevicius,,175.0,65.8,172.0,Southpaw,17,5,0
3606,Thiago,Tavares,,170.0,65.8,177.0,Orthodox,21,7,1
3607,Jeremy,Tavares,,,61.2,,,1,6,0
3608,Brad,Tavares,,185.0,83.9,187.0,Orthodox,19,9,0
3609,Ramon,Taveras,The Savage,,65.8,,,7,1,0
3610,Paul,Taylor,Relentless,182.0,70.3,182.0,Orthodox,11,6,1
3611,Jesse,Taylor,JT Money,182.0,77.1,185.0,Orthodox,31,15,0
3612,Torrance,Taylor,,170.0,70.3,,,13,8,1
3613,Louis,Taylor,Handgunz,180.0,83.9,,Orthodox,13,4,0
3614,Anthony,Taylor,Pretty Boy,170.0,65.8,,,1,3,0
3615,Danielle,Taylor,Dynamite,152.0,52.2,152.0,Orthodox,9,4,0
3617,James,Te Huna,,187.0,83.9,190.0,Orthodox,16,9,0
3618,Shawn,Teed,,195.0,120.2,,Orthodox,5,2,0
3619,Glover,Teixeira,,187.0,93.0,193.0,Orthodox,33,9,0
3620,John,Teixeira,Macapa,170.0,65.8,,Orthodox,21,2,2
3621,Ewerton,Teixeira,,185.0,109.8,,,3,1,0
3622,Tra,Telligman,Trauma,187.0,105.7,,Orthodox,7,5,1
3623,Taneisha,Tennant,Triple Threat,170.0,65.8,177.0,Orthodox,5,1,0
3624,Herman,Terrado,,,77.1,,,15,3,1
3625,Dave,Terrel,The Bionic,172.0,77.1,,Southpaw,7,7,0
3626,David,Terrell,The Soul Assassin,185.0,83.9,,Southpaw,6,2,0
3627,James,Terry,Intensity,177.0,77.1,,Orthodox,19,9,0
3628,Jeff,Terry,,187.0,93.0,,,2,3,0
3629,David,Teymur,,175.0,70.3,185.0,Southpaw,8,2,0
3630,Daniel,Teymur,Kid Dynamite,165.0,65.8,175.0,Orthodox,7,4,0
3631,Motonobu,Tezuka,,170.0,61.2,,Southpaw,28,12,7
3632,Jason,Thacker,,177.0,83.9,,Orthodox,0,1,0
3633,Brandon,Thatch,Rukus,187.0,77.1,187.0,Switch,11,5,0
3634,Elias,Theodorou,The Spartan,185.0,83.9,190.0,Orthodox,16,3,0
3635,Nik,Theotikos,,,83.9,,Orthodox,6,2,0
3636,Paulo,Thiago,,180.0,77.1,187.0,Orthodox,18,9,0
3637,Din,Thomas,Dinyero,175.0,70.3,,Orthodox,26,9,0
3638,Ryan,Thomas,The Tank Engine,182.0,77.1,,Orthodox,20,8,0
3639,Noah,Thomas,,175.0,61.2,,Orthodox,14,7,0
3640,Joel,Thomas,The NIce Guy,177.0,77.1,,,5,2,0
3641,Treston,Thomison,,172.0,65.8,,,10,6,0
3642,Nick,Thompson,The Goat,185.0,77.1,187.0,Orthodox,38,14,1
3643,James,Thompson,The Colossus,195.0,120.2,,Orthodox,20,16,0
3644,Oli,Thompson,,185.0,109.8,,Orthodox,17,10,0
3645,Stephen,Thompson,Wonderboy,182.0,77.1,190.0,Orthodox,17,6,1
3646,Josh,Thomson,The Punk,177.0,70.3,180.0,Orthodox,22,9,0
3647,Simeon,Thoresen,The Grin,185.0,77.1,200.0,Orthodox,17,6,1
3648,Josh,Thornburg,,182.0,77.1,,,8,8,0
3649,Gleison,Tibau,,177.0,70.3,180.0,Southpaw,33,14,0
3650,Chris,Tickle,BadBoy,175.0,70.3,,,9,9,0
3651,Nolan,Ticman,,167.0,56.7,,Orthodox,4,3,0
3652,Darren,Till,The Gorilla,182.0,83.9,187.0,Southpaw,18,5,1
3653,Brett,Tillis,,,65.8,,,0,0,0
3654,Denis,Tiuliulin,,185.0,83.9,195.0,Orthodox,11,7,0
3655,Ryan,Tobar,,,70.3,,,3,3,0
3656,Andrew,Todhunter,The Sniper,182.0,83.9,,Switch,8,0,0
3657,Dusko,Todorovic,Thunder,185.0,83.9,187.0,Orthodox,12,4,0
3658,Tuco,Tokkos,,193.0,93.0,190.0,Orthodox,7,3,0
3659,Hideo,Tokoro,,170.0,61.2,,Orthodox,34,29,2
3660,Anatoly,Tokov,,177.0,83.9,,,25,2,0
3661,Kazuki,Tokudome,,180.0,70.3,185.0,Southpaw,18,7,1
3662,Tyler,Toner,,172.0,65.8,177.0,Orthodox,15,7,0
3663,James,Toney,Lights Out,175.0,99.8,,Orthodox,0,1,0
3664,Masanori,Tonooka,,172.0,83.9,,Orthodox,1,2,0
3666,Ilia,Topuria,El Matador,170.0,65.8,175.0,Orthodox,13,0,0
3667,Anthony,Torres,The Crush,172.0,77.1,,Orthodox,5,3,0
3668,Miguel,Torres,,175.0,61.2,193.0,Orthodox,44,9,0
3669,Ronys,Torres,,170.0,70.3,,Orthodox,35,5,0
3670,Haven,Torres,,,56.7,,,0,0,0
3671,Tecia,Torres,The Tiny Tornado,154.0,52.2,152.0,Orthodox,13,6,0
3672,Alex,Torres,Rolo,177.0,65.8,,Orthodox,5,4,0
3673,Abram,Torres,,177.0,77.1,,,4,3,0
3674,Jose,Torres,Shorty,162.0,56.7,165.0,Orthodox,8,1,0
3675,Desmond,Torres,,167.0,61.2,175.0,Orthodox,7,2,0
3676,Manuel,Torres,El Loco,177.0,70.3,185.0,,13,2,0
3677,Salim,Touahri,Grizzly,177.0,77.1,182.0,Orthodox,10,4,0
3678,Dequan,Townsend,The Tarantula,190.0,93.0,200.0,Orthodox,21,12,0
3679,Minoru,Toyonaga,,180.0,88.5,,Southpaw,2,5,0
3680,Slim,Trabelsi,,190.0,106.6,,,5,0,0
3681,Roberto,Traven,Spider,190.0,103.0,,Orthodox,6,4,1
3682,Bryan,Travers,,,70.3,,,15,4,0
3683,Alexander,Trevino,,,77.1,,,7,7,0
3684,Francisco,Trevino,Sitkayan,175.0,70.3,177.0,Orthodox,13,3,0
3685,Angelo,Trevino,Baby Monsta,180.0,77.1,,Switch,7,3,0
3686,Frank,Trigg,Twinkle Toes,175.0,77.1,180.0,Southpaw,21,9,0
3687,Francisco,Trinaldo,Massaranduba,175.0,77.1,177.0,Southpaw,28,9,0
3688,Damien,Trites,The Omen,180.0,74.8,,,7,6,0
3689,Michael,Trizano,The Lone Wolf,180.0,65.8,180.0,Orthodox,11,3,0
3690,Antonio,Trocoli,Malvado,195.0,93.0,208.0,Orthodox,12,3,0
3691,Tor,Troeng,The Hammer,187.0,83.9,,Orthodox,16,7,1
3692,Aaron,Trujillo,,165.0,56.7,,,0,1,0
3693,Reynaldo,Trujillo,The Truth,175.0,70.3,,,21,19,0
3694,Abel,Trujillo,Killa,172.0,70.3,177.0,Orthodox,15,8,0
3695,Arman,Tsarukyan,Ahalkalakets,170.0,70.3,182.0,Orthodox,19,3,0
3696,Rei,Tsuruya,,167.0,56.7,172.0,Orthodox,7,0,0
3697,Chris,Tuchscherer,The Crowbar,187.0,117.0,193.0,Orthodox,21,4,0
3698,Jon,Tuck,Super Saiyan,180.0,70.3,185.0,Orthodox,10,5,0
3699,Gavin,Tucker,Guv'nor,167.0,65.8,167.0,Southpaw,13,2,0
3700,Jumabieke,Tuerxun,The Wild Wolf,170.0,61.2,,Orthodox,19,4,1
3701,Tom,Tuggle,The Law,187.0,113.4,,Orthodox,0,3,0
3702,Blair,Tugman,,182.0,61.2,,,10,6,0
3703,Tai,Tuivasa,Bam Bam,187.0,119.7,190.0,Southpaw,15,5,0
3704,Zubaira,Tukhugov,Warrior,172.0,70.3,172.0,Orthodox,20,6,1
3705,Teila,Tuli,,182.0,195.0,,Orthodox,0,1,0
3706,Marco,Tulio,Robocop,,83.9,,,9,1,0
3707,Nyamjargal,Tumendemberel,Art of Knockout,170.0,56.7,180.0,Orthodox,7,0,0
3708,Albert,Tumenov,Einstein,180.0,77.1,185.0,Orthodox,18,4,0
3709,Ricky,Turcios,,175.0,61.2,180.0,Orthodox,13,3,0
3710,Anton,Turkalj,The Pleasure Man,193.0,93.0,198.0,Orthodox,8,2,0
3711,Wellington,Turman,The Prodigy,182.0,77.1,182.0,Orthodox,18,6,0
3712,Courtney,Turner,,187.0,77.1,,,0,3,0
3713,Jalin,Turner,The Tarantula,190.0,70.3,195.0,Southpaw,13,6,0
3714,Austin,Tweedy,,175.0,70.3,,Orthodox,8,2,0
3715,Marcin,Tybura,Tybur,190.0,112.9,198.0,Orthodox,24,7,0
3716,Takeru,Uchida,,165.0,56.7,172.0,Southpaw,6,1,0
3717,Alberto,Uda,,190.0,83.9,,Orthodox,12,2,0
3718,Ryuki,Ueyama,,180.0,81.6,,Southpaw,12,18,5
3719,Christian,Uflacker,,180.0,77.1,,,5,0,0
3720,Andy,Uhrich,,182.0,77.1,,,11,6,0
3721,Tagir,Ulanbekov,,170.0,56.7,177.0,Southpaw,14,2,0
3722,Carlos,Ulberg,Black Jag,193.0,93.0,195.0,Orthodox,9,1,0
3723,Gasan,Umalatov,Cobra,180.0,77.1,180.0,Orthodox,17,4,2
3724,Jeremy,Umphries,,,72.6,,,5,2,0
3725,Zach,Underwood,,187.0,83.9,,,13,7,0
3726,Caol,Uno,Uno Shoten,170.0,70.3,177.0,Southpaw,33,19,5
3727,Kengo,Ura,Uraken,175.0,74.8,,,14,12,2
3728,Logan,Urban,Hulk,182.0,77.1,182.0,Orthodox,5,1,0
3729,Hector,Urbina,El Toro,180.0,77.1,185.0,Orthodox,17,10,1
3730,Elias,Urbina,,190.0,83.9,195.0,Southpaw,3,1,0
3731,Gilbert,Urbina,The RGV Bad Boy,190.0,77.1,190.0,Orthodox,7,3,0
3732,Nick,Urso,,167.0,56.7,167.0,Southpaw,10,3,0
3733,Yasuhiro,Urushitani,,165.0,56.7,,Southpaw,21,8,6
3734,Sho Patrick,Usami,Savage,175.0,70.3,177.0,Orthodox,4,1,0
3735,Kamaru,Usman,The Nigerian Nightmare,182.0,77.1,193.0,Switch,20,3,0
3736,Mohammed,Usman,The Motor,187.0,108.4,200.0,Orthodox,10,2,0
3737,Darren,Uyenoyama,BC,167.0,56.7,165.0,Orthodox,10,6,0
3738,Richie,Vaculik,Vas,167.0,56.7,175.0,Orthodox,10,4,0
3739,Egidijus,Valavicius,,182.0,90.7,,Orthodox,29,12,0
3740,Genaro,Valdez,Rayadito,175.0,70.3,182.0,Orthodox,10,2,0
3741,Charlie,Valencia,,160.0,61.2,162.0,Orthodox,12,7,0
3742,Victor,Valenzuela,Joe Boxer,177.0,70.3,,,13,6,2
3743,Ivan,Valenzuela,Bam Bam,187.0,83.9,195.0,Orthodox,8,2,0
3744,Timur,Valiev,Lucky,167.0,61.2,170.0,Orthodox,18,3,0
3745,Victor,Valimaki,The Matrix,182.0,93.0,,Orthodox,18,10,0
3746,Andrew,Valladerez,,,61.2,,,5,7,0
3747,Kevin,Vallejos,El Chino,,65.8,,,11,0,0
3748,Isaac,Vallie-Flagg,,172.0,70.3,177.0,Orthodox,16,7,1
3749,Joshua,Van,The Fearless,,56.7,,,7,1,0
3750,Mike,van Arsdale,,187.0,93.0,,Switch,8,5,0
3751,Matt,Van Buren,Gutter,195.0,93.0,,,7,6,0
3752,Ron,van Clief,The Black Dragon,177.0,86.2,,Orthodox,0,1,0
3753,Lloyd,Van Dams,,185.0,108.9,,Southpaw,0,1,0
3754,Cameron,VanCamp,Jumpman,187.0,70.3,187.0,Switch,15,7,1
3755,Chad,Vance,,182.0,83.9,,Orthodox,7,5,0
3756,Jared,Vanderaa,,193.0,120.2,203.0,Orthodox,12,10,0
3757,Austin,Vanderford,AK-47,180.0,77.1,,Orthodox,4,0,0
3758,Lando,Vannata,Groovy,175.0,70.3,180.0,Orthodox,12,7,2
3759,Paige,VanZant,12 Gauge,162.0,52.2,165.0,Orthodox,8,5,0
3760,Paul,Varelans,The Polar Bear,203.0,136.1,,Orthodox,9,9,0
3761,Kazula,Vargas,,172.0,70.3,180.0,Southpaw,12,5,0
3762,Jamie,Varner,,172.0,70.3,180.0,Orthodox,21,11,1
3763,Guilherme,Vasconcelos,Bomba,182.0,83.9,,Orthodox,9,4,0
3764,Linton,Vassell,The Swarm,193.0,93.0,,,18,5,0
3765,Billy,Vaughan,,167.0,70.3,,,12,17,0
3766,Yuri,Vaulin,,193.0,89.4,,Southpaw,0,1,0
3767,Javier,Vazquez,Showtime,170.0,65.8,175.0,Southpaw,16,5,0
3768,Manny,Vazquez,,177.0,56.7,182.0,Orthodox,11,2,0
3769,Matt,Veach,,180.0,70.3,,Orthodox,17,5,0
3770,Joe,Vedepo,The Doctor,182.0,83.9,,Orthodox,18,9,0
3771,Kelly,Velasco,Killer,175.0,61.2,,Orthodox,2,1,0
3773,Cain,Velasquez,,185.0,108.9,195.0,Orthodox,14,3,0
3774,David,Velasquez,Little,165.0,65.8,,Orthodox,10,10,0
3775,Bojan,Velickovic,Serbian Steel,182.0,77.1,193.0,Southpaw,15,6,1
3776,Karlos,Vemola,,182.0,83.9,190.0,Orthodox,17,5,0
3777,Luigi,Vendramini,The Italian Stallion,172.0,70.3,185.0,Orthodox,9,3,0
3778,Jerrel,Venetiaan,,185.0,88.5,,Orthodox,4,3,0
3779,Scott,Ventimiglia,Meant to Kill Ya,180.0,83.9,,,14,6,1
3780,Brandon,Vera,The Truth,190.0,104.3,198.0,Orthodox,15,7,0
3781,Kerry,Vera,,170.0,61.2,,Orthodox,2,0,0
3782,Marlon,Vera,Chito,172.0,61.2,177.0,Switch,20,8,1
3783,Isis,Verbeek,Fight Queen,,52.2,,,4,1,0
3784,Ernie,Verdicia,,180.0,90.3,,Orthodox,0,1,0
3785,Joe,Veres,,170.0,70.3,,Orthodox,4,3,0
3786,Nikolay,Veretennikov,,185.0,77.1,187.0,Orthodox,9,4,0
3787,CJ,Vergara,,167.0,56.7,172.0,Orthodox,11,4,1
3788,Renato,Verissimo,Charuto,185.0,77.1,,Orthodox,7,5,0
3789,Bryan,Vetell,,190.0,120.2,,Southpaw,4,3,0
3790,Marvin,Vettori,The Italian Dream,182.0,83.9,187.0,Southpaw,19,6,1
3791,Hugo,Viana,Wolverine,167.0,61.2,170.0,Orthodox,8,4,0
3792,Guilherme,Viana,,193.0,93.0,,,7,3,0
3793,Polyana,Viana,Dama de Ferro,165.0,52.2,170.0,Orthodox,13,5,0
3794,Vitor,Vianna,,,93.0,,Orthodox,12,3,1
3795,James,Vick,The Texecutioner,190.0,70.3,193.0,Orthodox,13,5,0
3796,Tamires,Vidal,Tractor,167.0,61.2,172.0,Orthodox,7,1,0
3797,Milton,Vieira,Miltinho,182.0,65.8,,Orthodox,13,8,2
3798,Reginaldo,Vieira,,170.0,61.2,165.0,Orthodox,13,5,0
3799,Ketlen,Vieira,Fenomeno,172.0,61.2,172.0,Orthodox,13,3,0
3800,Rodolfo,Vieira,,182.0,83.9,185.0,Orthodox,9,2,0
3801,Steve,Vigneault,Lionheart,177.0,83.9,,Orthodox,12,6,0
3802,Alejandro,Villalobos,,170.0,65.8,,,17,5,0
3803,DeMarco,Villalona,,175.0,83.9,,,1,3,0
3804,Gian,Villante,,190.0,104.3,193.0,Orthodox,17,14,0
3805,Ike,Villanueva,Hurricane,185.0,93.0,185.0,Orthodox,18,14,0
3806,Ruben,Villareal,Warpath,193.0,120.2,,Orthodox,22,28,3
3807,Armando,Villarreal,La Lumbre,170.0,61.2,167.0,Southpaw,5,2,0
3808,Pablo,Villaseca,El Gallo,170.0,70.3,,,12,3,0
3809,Joey,Villasenor,Smokin' Joe,182.0,83.9,,Orthodox,29,10,0
3810,Danillo,Villefort,Indio,185.0,83.9,,Orthodox,15,5,0
3811,Yuri,Villefort,,182.0,77.1,185.0,Orthodox,10,5,0
3812,Marcos,Vinicius,Vina,175.0,56.7,,Orthodox,23,11,1
3813,Brandon,Visher,The Viper,167.0,61.2,172.0,Orthodox,13,3,0
3814,Falaniko,Vitale,Niko,177.0,83.9,,Orthodox,30,11,0
3815,Cheyanne,Vlismas,The Warrior Princess,160.0,52.2,160.0,Switch,7,3,0
3816,Bobby,Voelker,Vicious,182.0,77.1,187.0,Orthodox,19,13,0
3817,Mateo,Vogel,Carrapato,,70.3,,,8,2,0
3818,Alexander,Volkanovski,The Great,167.0,65.8,180.0,Orthodox,25,2,0
3819,Jacob,Volkmann,Christmas,175.0,70.3,180.0,Southpaw,19,7,0
3820,Alexander,Volkov,Drago,200.0,113.4,203.0,Orthodox,36,10,0
3821,Jason,Von Flue,Live Wire,182.0,77.1,,Orthodox,14,12,1
3822,Milco,Voorn,,,99.8,,Orthodox,20,11,1
3823,Mark,Vorgeas,,177.0,61.2,,,5,3,1
3824,Igor,Vovchanchyn,Ice Cold,172.0,93.0,,Orthodox,55,10,0
3825,James,Wade,,177.0,93.0,,,4,11,0
3826,Chris,Wade,,177.0,70.3,177.0,Orthodox,12,3,0
3827,Neil,Wain,Old School,177.0,109.8,,Orthodox,13,4,0
3828,TJ,Waldburger,,180.0,77.1,190.0,Orthodox,16,9,0
3829,Chase,Waldon,,185.0,83.9,190.0,Orthodox,11,2,0
3830,Andre,Walker,,180.0,93.0,,Southpaw,1,5,0
3831,Herschel,Walker,,185.0,97.5,,Orthodox,2,0,0
3832,Donny,Walker,Eagle Eye,175.0,61.2,,,15,10,0
3833,Johnny,Walker,,198.0,93.0,208.0,Orthodox,21,7,0
3834,Brogan,Walker,The Bear,162.0,56.7,170.0,Switch,8,4,0
3835,Ben,Wall,Manimal,177.0,70.3,,Orthodox,8,7,1
3836,Crafton,Wallace,Blaze,182.0,83.9,,Orthodox,18,6,1
3837,Rodney,Wallace,Shonuff the Master,175.0,93.0,182.0,Switch,26,15,1
3839,Randall,Wallace,Braveheart,180.0,83.9,185.0,Orthodox,15,6,0
3840,James,Wallace,Jesse,177.0,70.3,175.0,Orthodox,5,2,0
3841,Jim,Wallhead,Judo,177.0,77.1,,Orthodox,29,11,0
3842,Cory,Walmsley,Hardcore,182.0,93.0,,Orthodox,8,2,0
3843,Richard,Walsh,Filthy Rich,182.0,77.1,185.0,Orthodox,9,5,0
3844,Patrick,Walsh,The Beast of the East,180.0,83.9,,,10,3,0
3845,Erick,Wanderlei,,185.0,93.0,,Orthodox,3,3,0
3846,Dimitiri,Wanderley,,,93.0,,Orthodox,5,2,0
3847,Andy,Wang,,167.0,70.3,,Orthodox,7,8,1
3848,Sai,Wang,The Fire Kylin,182.0,77.1,,Southpaw,20,6,1
3849,Anying,Wang,,182.0,77.1,,Orthodox,2,1,0
3850,Joshua,Wang-Kim,Twin Dragon,175.0,61.2,180.0,Switch,5,2,0
3851,Curt,Warburton,,182.0,70.3,185.0,Orthodox,13,6,0
3852,Brennan,Ward,The Irish Bad Boy,177.0,77.1,180.0,,14,5,0
3853,Charlie,Ward,,180.0,77.1,,Orthodox,3,3,0
3854,Terrion,Ware,Flash,172.0,61.2,180.0,Orthodox,17,9,0
3855,Joe,Warren,,167.0,61.2,,Orthodox,15,6,0
3856,Brian,Warren,Mr. Unbreakable,182.0,83.9,,Orthodox,18,17,1
3857,Merritt,Warren,,177.0,70.3,,Southpaw,3,3,0
3858,Idris,Wasi,,182.0,84.4,,,2,14,0
3859,Kengo,Watanabe,,193.0,99.8,,Orthodox,8,13,3
3860,Kazuhisa,Watanabe,,167.0,63.0,,,0,1,0
3861,Ron,Waterman,H20,187.0,127.0,,Orthodox,16,6,2
3862,Andy,Waters,,182.0,77.1,,,1,2,0
3863,Dominic,Waters,Sho Nuff,185.0,77.1,200.0,Orthodox,9,5,0
3864,Trey,Waters,The Truth,195.0,77.1,195.0,Orthodox,8,1,0
3865,Michelle,Waterson-Gomez,The Karate Hottie,160.0,52.2,157.0,Orthodox,18,11,0
3866,Sam,Watford,,,70.3,,,2,2,0
3867,Blake,Watkins,,,83.9,,,5,1,0
3868,Kyle,Watson,,182.0,70.3,,Southpaw,13,8,1
3869,Maka,Watson,,,70.3,,,4,2,0
3870,Walel,Watson,The Gazelle,180.0,61.2,190.0,Orthodox,14,10,0
3871,Tom,Watson,Kong,185.0,83.9,185.0,Orthodox,17,9,0
3872,Enrique,Watson,,,83.9,,,3,1,0
3873,Brok,Weaver,Chata Tuska,182.0,70.3,185.0,Southpaw,15,6,0
3874,Jonavin,Webb,The Spyder,177.0,77.1,,Orthodox,9,2,0
3875,Stephanie,Webber,,167.0,61.2,,,2,2,0
3876,Royston,Wee,,170.0,61.2,170.0,Orthodox,4,1,0
3877,Darian,Weeks,,180.0,77.1,182.0,Orthodox,5,3,0
3878,Joshua,Weems,Wide Open,172.0,61.2,175.0,Orthodox,11,3,0
3879,Daniel,Weichel,The Weasel,177.0,65.8,177.0,,39,9,0
3880,Chris,Weidman,The All-American,187.0,83.9,198.0,Orthodox,15,6,0
3881,Mark,Weir,The Wizard,187.0,83.9,,Southpaw,21,18,1
3882,Christian,Wellisch,The Hungarian Nightmare,187.0,106.1,195.0,Orthodox,8,5,0
3883,Jeremiah,Wells,,175.0,77.1,187.0,Switch,12,2,1
3884,Fabricio,Werdum,Vai Cavalo,193.0,104.8,195.0,Orthodox,24,9,1
3885,Mike,Wessel,Juggernaut,182.0,117.9,,Orthodox,15,8,0
3886,Dustin,West,,180.0,77.1,,,6,6,0
3887,Sheldon,Westcott,,185.0,77.1,180.0,Southpaw,10,3,1
3888,Aaron,Wetherspoon,Slam,,77.1,,,9,5,0
3889,Coty,Wheeler,Ox,167.0,61.2,170.0,Orthodox,14,5,0
3890,Vernon,White,Tiger,182.0,93.0,,Southpaw,26,33,2
3891,Steve,White,,180.0,79.4,,,1,4,0
3892,Alex,White,The Spartan,182.0,70.3,180.0,Southpaw,13,6,0
3893,Craig,White,The Thundercat,187.0,77.1,193.0,Orthodox,14,9,0
3894,Patrik,White,Primetime,182.0,70.3,182.0,Orthodox,9,2,0
3895,Robert,Whiteford,The Hammer,175.0,65.8,175.0,Southpaw,14,4,0
3896,Mike,Whitehead,,185.0,93.0,,Orthodox,27,8,0
3897,Garett,Whiteley,Goodnight,182.0,70.3,182.0,Orthodox,7,3,0
3898,Mitch,Whitesel,,175.0,83.9,,,17,27,0
3899,Emily,Whitmire,Spitfire,165.0,56.7,160.0,Orthodox,4,5,0
3900,Robert,Whittaker,The Reaper,182.0,83.9,185.0,Orthodox,25,6,0
